room,scene_uid,target_total,horizontal_total,before_all_acc_simple,after_all_acc_simple,before_horizontal_acc_simple,after_horizontal_acc_simple,edits,final_movement,score_before,score_after,overlap_area_before,overlap_area_after,oob_before,oob_after,text
livingroom,873270b6-6e93-44e8-8745-ef3076b4ba5a_LivingDiningRoom-13071,2,2,0.0,1.0,0.0,1.0,2,3.239436262402383,2.7166244830075965,0.41523107006587795,0.03712265697910206,0.04713919593597709,0.0,0.0,"Set up a black coffee table behind a black and brown tv stand with drawers. Finnally, arrange a black coffee table in front of a pendant lamp."
livingroom,876631f3-8f59-4a3b-bae1-8da99beff4c5_LivingRoom-6045,2,2,0.5,1.0,0.5,1.0,1,1.7829632991389397,2.2174869293428254,0.6594787261259453,0.28787212609565127,0.016406197067636113,0.0,0.0,"Place a loveseat sofa behind a lounge armchair. Then, position a tv stand to the right of a round metal coffee table with holes."
livingroom,878a346d-66ea-4807-8ee1-ce1bcc9080fa_LivingDiningRoom-7050,0,0,0.0,0.0,0.0,0.0,0,0.0,0.06478860305804321,0.06478860305804321,0.18511029445155205,0.18511029445155205,0.0,0.0,Put a black l-shaped sofa with a chaise below a black pendant lamp hanging.
livingroom,882b0669-0498-4ec9-8baf-2932c5c7112a_LivingRoom-2050,1,1,0.0,0.0,0.0,0.0,0,0.0,5.025327964734748,5.025327964734748,0.07236561352785006,0.07236561352785006,0.0,0.0,Set up a black lounge chair with an upholstered seat left of a coffee table with a horse and books.
livingroom,886fb316-5f1a-4050-9c7c-b001409a5b5b_LivingDiningRoom-491,1,1,1.0,1.0,1.0,1.0,0,0.0,0.40525470521584966,0.40525470521584966,0.33174745841944675,0.33174745841944675,0.0,0.0,Add a grey fabric dining chair closely in front of a black dining table with a metal base.
livingroom,8ab6793a-646c-494a-9cb1-b149d3e09cd7_LivingDiningRoom-3999,2,2,0.0,0.0,0.0,0.0,0,0.0,10.019071969038121,10.019071969038121,0.054491340108915334,0.054491340108915334,0.0,0.0,"Place a wine cabinet with shelves behind a bookshelf with books. Finnally, position a wine cabinet with shelves in front of a black dining chair with frame."
livingroom,8ac826bb-0229-443a-a9fc-fdc6ce7af073_LivingDiningRoom-13451,0,0,0.0,0.0,0.0,0.0,0,0.0,0.03893319944132319,0.03893319944132319,0.11123771268949482,0.11123771268949482,0.0,0.0,Add a grey dining chair with a wooden frame to the left of a clear multi-seat sofa with a clear cover.
livingroom,8ad8bd52-f739-4021-8ad9-9e02f2cb7456_LivingDiningRoom-1625,1,0,1.0,1.0,0.0,0.0,0,0.0,0.05831025308155586,0.05831025308155586,0.1666007230901596,0.1666007230901596,0.0,0.0,Arrange a black and white pendant lamp with black balls above a marble coffee table with a metal frame.
livingroom,8c57175b-106d-4aca-aed5-be16cf15d7e7_LivingDiningRoom-42284,0,0,0.0,0.0,0.0,0.0,0,0.0,0.05277375773817641,0.05277375773817641,0.15078216496621832,0.15078216496621832,0.0,0.0,Set up a gray multi-seat sofa with pillows to the left of a grey and brown wooden desk.
livingroom,8f39ace2-169e-4949-8fa0-08b22342f58d_LivingRoom-12271,1,1,1.0,1.0,1.0,1.0,0,0.0,0.5019358037760834,0.5019358037760834,0.03469100283927399,0.03469100283927399,0.0,0.0,Arrange an l shaped sofa left of a lazy sofa.
livingroom,905ccf24-697b-4bb5-8c53-def619d16327_LivingDiningRoom-6844,2,2,0.0,1.0,0.0,1.0,2,2.8144933105455223,2.8347281006772107,0.3477391972654626,0.05473367735113379,0.0,0.0,0.0,Set up a silver flower coffee table runner behind a multi seat sofa. Add a silver pendant lamp with five lamps behind a patterned dining chair.
livingroom,93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,1,1,0.0,1.0,0.0,1.0,1,2.1376600719557417,1.7112856575516806,0.3045743523347468,0.12301469628587931,0.12301469628587931,0.0,0.0,Arrange a black and white marble corner side table with a black base behind a black tv stand with a handle.
livingroom,959d7224-db8a-4ce0-8dd6-8e17adbe719f_LivingRoom-423,1,1,1.0,1.0,1.0,1.0,0,0.0,0.2952379100771658,0.2952379100771658,0.33811933404809197,0.33811933404809197,0.0,0.0,Add a gray loveseat sofa with a black frame behind a black and white pendant lamp with a metal frame.
livingroom,96bc1382-7f9a-42ff-8937-f0175468d63f_LivingRoom-34874,1,1,1.0,1.0,1.0,1.0,0,0.0,0.6251769149828659,0.6251769149828659,0.027742393321264117,0.027742393321264117,0.0,0.0,"Position an l-shaped couch with a chaise below a black pendant lamp with hanging balls. Additionally, set up a grey concrete coffee table with a metal frame to the left of a pendant lamp."
livingroom,97089e6f-2c65-4a2a-96cf-6841c0a238f5_LivingDiningRoom-65030,1,1,0.0,1.0,0.0,1.0,2,2.653267798680989,1.8481867037882764,0.4113760708557342,0.1864368738986159,0.2513826714686158,0.0,0.0,Place a dining chair to the right of a black and brown dining table with black legs.
livingroom,9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,1,1,1.0,1.0,1.0,1.0,0,0.0,0.43951115351006664,0.43951115351006664,0.11174877104212044,0.11174877104212044,0.0,0.0,Add a coffee table with a drawer and shelf closely to the left of a beige stool.
livingroom,9ac55129-3ec1-48eb-b7e1-0ad34ce5dd22_LivingRoom-860,1,1,0.0,1.0,0.0,1.0,1,1.5840343089107964,1.450286071515295,0.22569683532897045,0.14250800975308356,0.08746490931335675,0.0,0.0,Set up a wooden cabinet with a drawer behind a coffee table with a vase and flowers.
livingroom,9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,2,2,0.5,1.0,0.5,1.0,1,1.949462725845348,2.1186721458095867,0.8906418249711188,0.21680851315381144,0.27930857807144105,0.0,0.0,Place a grey corner side table with a wooden top in front of an armchair. And position a gray coffee table with a black top to the right of a multi seat sofa.
livingroom,9c20cc98-5aca-45b2-be1f-880f6959e5b2_LivingDiningRoom-4131,1,1,1.0,1.0,1.0,1.0,0,0.0,0.05790780871952027,0.05790780871952027,0.03527910807229354,0.03527910807229354,0.0,0.0,Set up a tv stand in front of a console table.
livingroom,9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,2,2,0.5,1.0,0.5,1.0,1,1.4235957999219846,1.8341226716935894,0.5842602259595332,0.0,0.0,0.0,0.0,Place a black dining table with wooden top to the close left of a dining chair. Position a pendant lamp to the right of a loveseat sofa.
livingroom,a1d2b052-006c-402c-809f-269aa27fd81f_LivingDiningRoom-17672,1,1,1.0,1.0,1.0,1.0,0,0.0,0.2519142490320802,0.2519142490320802,0.0,0.0,0.0,0.0,Place a white dining chair with a black frame closely in front of a wooden dining table.
livingroom,a327b51f-5b13-410f-8acb-b2b564612600_LivingDiningRoom-77579,1,1,1.0,1.0,1.0,1.0,0,0.0,0.5396909790531542,0.5396909790531542,0.3247762665880537,0.3247762665880537,0.0,0.0,Position a black stool with a blanket in front of a brown and grey tv stand.
livingroom,a4824c35-ccb2-4e70-89c7-eda575054197_LivingDiningRoom-1538,2,2,0.0,0.5,0.0,0.5,1,1.8185078234661454,6.088472159025689,5.2289670064508265,0.011855881777112184,0.01641733609968387,0.0,0.0,Add a blue lounge chair left of a coffee table. And add a multi seat sofa behind a black pendant lamp with a shade.
livingroom,a6aa92c3-577b-4425-bad9-e9e01da85658_LivingRoom-41893,1,1,0.0,1.0,0.0,1.0,1,1.0949205497970158,0.9958328161018981,0.1436628111180024,0.03702581549379509,0.020778128978172813,0.0,0.0,Set up a black triangle coffee table with two legs to the right of a grey fabric dining chair.
livingroom,a7f64d89-c953-4ba9-bbd4-6f74eb69710b_LivingRoom-18042,1,1,0.0,1.0,0.0,1.0,1,1.8345740734412437,1.5078036608664491,0.24995735586610793,0.07088133443759627,0.07088133443759627,0.0,0.0,"Set up a pendant lamp with hanging bottles to the right of a console table with drawers and doors. Finnally, place a console table to the left of a multi-seat sofa with pillows."
livingroom,a9f95562-fcfa-4da6-bd23-d537e751d8b5_LivingDiningRoom-1201,0,0,0.0,0.0,0.0,0.0,0,0.0,0.011971661456581358,0.011971661456581358,0.03420474701880388,0.03420474701880388,0.0,0.0,Place a yellow multi-seat sofa to the left of a wooden corner side table with a pine cone on top.
livingroom,aba20980-69fd-436b-917a-5f1324e22852_LivingDiningRoom-26816,1,1,0.0,1.0,0.0,1.0,1,0.9485395228366484,1.2324286579237096,0.39384513946879784,0.04992422172853123,0.031175419224,0.0,0.0,Add a brown multi-seat sofa with pillows behind a corner side table with a pencil and a pen. And add an armchair to the close left of a brown dining table with two legs.
livingroom,ad0426db-a9e3-4428-989f-c2c38e1157c9_LivingDiningRoom-326,2,2,1.0,1.0,1.0,1.0,0,0.0,0.9239043300255397,0.9239043300255397,0.09502745482981316,0.09502745482981316,0.0,0.0,"Place a black dining table with marble top closely in front of a dining chair. Next, put an l shaped sofa in front of a coffee table."
livingroom,af43eb53-423d-4ef3-8498-d208d22b15de_LivingDiningRoom-128962,1,1,0.0,0.0,0.0,0.0,0,0.0,5.062889654611912,5.062889654611912,0.17968472746260705,0.17968472746260705,0.0,0.0,"Put a multi-seat sofa with pillows in front of a white lounge chair with a brown pillow. Then, place a black marble dining table with two legs right of a cabinet."
livingroom,b0a8d6bf-9a2a-4a9f-bdeb-a08fcc6bea11_LivingDiningRoom-57219,2,2,0.5,1.0,0.5,1.0,1,3.8105802777489735,1.2184570637272498,0.6752487882071581,0.21729691826364922,0.20985067771027716,0.0,0.0,Set up a wooden coffee table with a top and a base left of a corner side table. Place a metal corner side table in front of a grey dining table with a grey top.
livingroom,b2e0b670-b308-4817-b3b6-2a8b7312c18f_LivingDiningRoom-7096,2,2,0.5,1.0,0.5,1.0,1,1.501319010088527,1.518555359590924,0.32034675434751164,0.14914883450262725,0.07135096831696341,0.0,0.0,"Place a multi seat sofa closely behind a black pendant lamp with glass bottles. Additionally, position a black plastic dining table to the right of a black tv stand with drawers and a shelf."
livingroom,b3a256df-54e0-40c1-b04e-5ace4cccaddb_LivingDiningRoom-2917,2,2,0.5,1.0,0.5,1.0,1,1.287124276474689,1.0595588074133926,0.40998620471750485,0.11238299622868683,0.11238299622868683,0.0,0.0,"Place a black plastic dining table right of a modern grey and brown console table with doors. Then, add a multi seat sofa behind a dining table."
livingroom,b49f4f6e-cd07-43d7-aee0-3ded49597acb_LivingDiningRoom-43067,2,2,0.0,0.5,0.0,0.5,2,1.274574099184936,3.225269287625174,1.1410975097555216,0.19971888840000812,0.24499487105414283,0.0,0.0,Arrange a dining chair in front of a dining chair. And place a brown and beige dining chair closely in front of a brown and beige dining chair.
livingroom,b51e3da5-5d31-4511-882a-e841de457404_LivingDiningRoom-3428,2,1,0.5,1.0,0.0,1.0,1,3.0659805911829006,3.175784610875753,0.418904106392769,0.2564488024971389,0.13138981557377344,0.0,0.0,Put a black pendant lamp with hanging balls above a dark brown oval dining table with a pedestal base. Position a black pendant lamp with hanging balls right of a blue bookshelf with wine bottles and a bottle of wine.
livingroom,b580bfcb-0110-439d-b83b-bfd9caa431a2_LivingDiningRoom-535,1,1,0.0,1.0,0.0,1.0,1,1.256499840026656,1.2697245795830074,0.15577998080319871,0.035224723277395606,0.0,0.0,0.0,Set up a black leather dining chair to the near right of a dining table.
livingroom,b68b868f-5ed9-4917-b922-4d58ca68ed7d_LivingDiningRoom-45001,1,1,0.0,1.0,0.0,1.0,1,1.2952583795515151,1.427039634683338,0.19581464445361435,0.37579935413209287,0.10109611116409294,0.0,0.0,Put a black dining table with four legs to the near left of a black dining chair with a black seat.
livingroom,b6fbd17c-7013-4fed-802f-e7075cce8329_LivingDiningRoom-56789,1,1,0.0,1.0,0.0,1.0,1,1.1172555356318439,1.0344555147189463,0.13907066427582127,0.0,0.0,0.0,0.0,Position a pendant lamp closely behind a grey console table with black legs.
livingroom,b741b776-33dc-43b0-b33a-2a488c920045_LivingDiningRoom-50574,1,1,0.0,0.0,0.0,0.0,0,0.0,0.7045718249068625,0.7045718249068625,0.06646580819394392,0.06646580819394392,0.0,0.0,Position a gray console table with drawers in front of a coffee table.
livingroom,b9d17d23-66f0-445d-acb7-f11887cc4f7f_LivingDiningRoom-192367,1,1,0.0,1.0,0.0,1.0,1,1.479872845494711,1.5606461781076566,0.18977517665875976,0.2284071692906305,0.020544100569698426,0.0,0.0,Arrange a coffee table with headphones and a book behind a pendant lamp with a network of dots.
livingroom,bc3508cf-b422-480f-baa2-80fd11a6a11d_LivingDiningRoom-17385,2,2,0.0,1.0,0.0,1.0,1,1.025114487647889,2.211712016054324,0.5177762121479684,0.13077799905577026,0.0516074813134509,0.0,0.0,Put a silver flower coffee table runner right of a black marble dining table with two legs. Set up a patterned dining chair closely to the left of a dining table.
livingroom,bc51f3c3-2ed0-45da-9b28-18b6f6dfe677_LivingDiningRoom-2508,1,1,1.0,1.0,1.0,1.0,0,0.0,0.635523455950633,0.635523455950633,0.2089025674365355,0.2089025674365355,0.0,0.0,Place a multi seat sofa right of a wooden coffee table with a top and a base.
livingroom,bd786a9b-f4dc-4b95-8ec1-14f100ea8fa9_LivingDiningRoom-24540,2,2,0.0,0.0,0.0,0.0,0,0.0,1.635550744563356,1.635550744563356,0.2147237237355,0.2147237237355,0.0,0.0,Position a blue and brown dining table with a runner in front of a koala dining chair. And put a dining chair to the close left of a blue and brown dining table with a runner.
livingroom,be37ae8e-a3aa-4202-a812-9be187c941b5_LivingRoom-31397,2,2,0.5,0.5,0.5,0.5,0,0.0,5.257907263417993,5.257907263417993,0.3302261495042667,0.3302261495042667,0.0,0.0,Put a brown loveseat sofa with a wooden frame to the left of a black flower pendant lamp. And position a brown loveseat sofa with a wooden frame in front of a grey bookshelf with shelves.
livingroom,bfdec636-7f20-41f6-94c2-b110479f7123_LivingDiningRoom-65070,2,2,0.0,0.5,0.0,0.5,1,2.7697216436185728,6.061045317707059,5.338812893873458,0.1220693055643878,0.004132276112084103,0.0,0.0,"Arrange a dining table behind a metal corner side table. Finnally, add a stool behind a wooden coffee table with a top and a base."
livingroom,c05880a2-1426-4f4f-947a-cb0c2b43b913_LivingDiningRoom-14432,1,1,0.0,0.0,0.0,0.0,0,0.0,5.069498671307007,5.069498671307007,0.19856763230573385,0.19856763230573385,0.0,0.0,Arrange a black and brown dining table with black legs closely to the left of a black and brown dining table with black legs.
livingroom,c080c532-92bb-4d9e-a266-8556c7a06731_LivingDiningRoom-16314,2,2,0.0,1.0,0.0,1.0,2,1.8004777022040297,2.4457633293022756,0.8067782819660633,0.19206794804611305,0.031304171123862266,0.0,0.0,Put a silver and wood corner side table right of a black and gold pendant lamp with six lights. Install a black and gold pendant lamp with six lights right of a metal-based dining table with a wooden top.
livingroom,c0de5219-e186-4e77-9b84-394940d6460b_LivingRoom-5361,2,2,0.5,1.0,0.5,1.0,1,1.9738352636249339,1.9848577433162062,0.6777010803577178,0.0,0.0,0.0,0.0,"Add a coffee table left of an armchair. Then, position a black coffee table with round discs left of a wooden bookshelf with drawers."
livingroom,c13a4e1c-5ff3-4a9f-8f83-ba07d5b1a79f_LivingDiningRoom-12564,0,0,0.0,0.0,0.0,0.0,0,0.0,0.10026318043887056,0.10026318043887056,0.2864662298253445,0.2864662298253445,0.0,0.0,Arrange a black and white multi-seat sofa left of a gray dining chair with black legs.
livingroom,c14818d6-0797-4cb1-8218-432f76c8955d_LivingRoom-5655,1,1,1.0,1.0,1.0,1.0,0,0.0,0.22689165937773614,0.22689165937773614,0.2905286790570916,0.2905286790570916,0.0,0.0,Position a brown dining table with metal legs to the close right of a brown and beige dining chair.
livingroom,c1c65ebb-faa1-4a74-abd5-05959bc4e8d5_LivingDiningRoom-13047,1,1,0.0,1.0,0.0,1.0,1,1.4070842885391168,1.5524999868171698,0.41572818745640744,0.4146757285296321,0.4268306295267921,0.0,0.0,Put a metal-based dining table with a wooden top closely in front of a grey dining chair with wooden legs.
livingroom,c75712a9-38a0-4ae9-b5dc-7404e3b34fd5_LivingRoom-55,2,1,0.5,1.0,0.0,1.0,1,0.7108352216971938,0.7411366898285787,0.11114745568543202,0.07287463783941293,0.0595635116621965,0.0,0.0,"Arrange a coffee table with a vase and a dog below a black pendant lamp with crystals. Then, set up a black and silver tv stand with doors behind a coffee table with a vase and a dog."
livingroom,c9f70be8-2021-4fb1-b599-da3b4e184543_LivingDiningRoom-941,2,2,0.0,1.0,0.0,1.0,1,0.8842706530010616,2.6542634941836614,0.947162739451088,0.3808900637470952,0.25286179710063666,0.0,0.0,"Add a black and white tufted stool with silver studs to the right of a dining table. Next, add a dining table to the right of a blue and white console table with blue top."
livingroom,cb0886aa-598e-4acb-a5f9-5740e098c7e3_LivingDiningRoom-32393,0,0,0.0,0.0,0.0,0.0,0,0.0,0.027836342907842995,0.027836342907842995,0.07953240830812285,0.07953240830812285,0.0,0.0,Arrange a black pendant lamp with crystals behind a brown multi-seat sofa with pillows.
livingroom,cb7d522c-c582-4d16-a005-1f2e4636453e_LivingDiningRoom-8271,1,1,0.0,1.0,0.0,1.0,1,0.8830200375886409,0.9179506573115488,0.14833667343458373,0.12882000466280788,0.10678362549699093,0.0,0.0,Place a marble coffee table with a metal frame right of a black marble dining table with a metal base.
livingroom,cbb1452c-db03-4283-b18e-a6ed577d4bd7_LivingRoom-2715,1,1,0.0,1.0,0.0,1.0,1,1.4039867068002312,1.424464856733307,0.17347840481602775,0.026850925465079976,0.0,0.0,0.0,Arrange a black and white striped coffee table closely left of a black dining chair with a black seat.
livingroom,cbd4a8a0-be44-4629-a271-0518654ab3d9_LivingDiningRoom-8843,2,2,0.0,0.0,0.0,0.0,0,0.0,3.2951708043532055,3.2951708043532055,0.04957249166916334,0.04957249166916334,0.0,0.0,"Arrange a dining chair behind a black and brown dining table with black legs. Additionally, position a black and brown dining table with black legs behind a dining chair."
livingroom,cc630582-147a-4713-8a41-16912ec0af41_LivingDiningRoom-10201,1,1,1.0,1.0,1.0,1.0,0,0.0,0.3476346219021238,0.3476346219021238,0.005681269949099525,0.005681269949099525,0.0,0.0,"Set up a multi seat sofa to the close right of a pendant lamp. Then, place a multi-seat sofa with pillows behind a brown corner side table with two legs."
livingroom,ce377776-581d-4b4c-807f-e63f7473e9b3_LivingDiningRoom-276836,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Install a pendant lamp above a dining table.
livingroom,ce3aa96b-a6f4-455d-8a83-2a61253c6fec_LivingDiningRoom-2432,0,0,0.0,0.0,0.0,0.0,0,0.0,0.07609520086541655,0.07609520086541655,0.21741485961547585,0.21741485961547585,0.0,0.0,Arrange a gray armchair with a black frame to the right of a grey multi-seat sofa with black cushions.
livingroom,d145b098-8ec8-4ea2-891b-f7deaf3edbb1_LivingDiningRoom-8886,2,2,0.0,0.0,0.0,0.0,0,0.0,10.105973802194779,10.105973802194779,0.30278229198508,0.30278229198508,0.0,0.0,Position a black storage stool with a lid left of a loveseat sofa with pillows. And set up a black marble dining table with two legs behind a shelf.
livingroom,d4016070-45f4-45f1-800c-b6147def05b4_LivingDiningRoom-3483,1,1,0.0,1.0,0.0,1.0,1,1.2831161649830516,1.2469526758736365,0.20229119459788594,0.28736394539534854,0.12376358514262789,0.0,0.0,"Put a multi-seat sofa with pillows to the left of an oval coffee table. Additionally, arrange a dining table closely to the left of a brown dining chair with an upholstered seat."
livingroom,d5514ff3-afae-4ce4-b98e-5f83bf4172eb_LivingDiningRoom-19612,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0038663418727086,0.0038663418727086,0.011046691064881715,0.011046691064881715,0.0,0.0,Set up a black l-shaped sofa with pillows in front of a black armchair with a cushion.
livingroom,d86d22b5-a808-4dfb-acf4-a7a5bfc9457c_LivingRoom-24701,0,0,0.0,0.0,0.0,0.0,0,0.0,0.06604898952233751,0.06604898952233751,0.18871139863525002,0.18871139863525002,0.0,0.0,Set up a multi-seat sofa with pillows to the right of a coffee table.
livingroom,d97a1fd8-ec70-438d-a7fd-a7badea1eda3_LivingDiningRoom-11440,1,1,0.0,0.0,0.0,0.0,0,0.0,5.044815705902213,5.044815705902213,0.12804487400632353,0.12804487400632353,0.0,0.0,"Position a black leather dining chair with wooden seat behind a brown coffee table with a wooden base. Then, set up a black leather dining chair with wooden seat behind a multi-seat sofa with pillows."
livingroom,da41c0e0-e010-4fd4-a54b-e884e29d8e18_LivingDiningRoom-476,2,2,0.5,0.5,0.5,0.5,0,0.0,1.6057486760118478,1.6057486760118478,0.008775676049333214,0.008775676049333214,0.0,0.0,Place a dining table to the near left of a gray dining chair. And set up a grey dining table with a metal base to the close right of a gray dining chair.
livingroom,dc44410d-8a89-4099-ab84-4444b9ebbcd6_LivingRoom-37001,1,1,0.0,1.0,0.0,1.0,1,0.7219830004667855,0.7284856304170569,0.10873698748987246,0.13826440630139578,0.0488543640967377,0.0,0.0,"Add a black and white pendant lamp with a metal frame above a curved l-shaped sofa with pillows. Then, place a black wood dining table with metal legs closely right of a green upholstered dining chair."
livingroom,dd7856a2-52c4-4b27-bd7c-7ba5df36d181_LivingRoom-1255,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrange a wooden ceiling lamp with a white circle in front of a multi-seat sofa with pillows. Add a multi-seat sofa with pillows to the right of a black corner side table with a metal frame.
livingroom,ddb2ee64-0253-4541-8df3-49d8652aeaf2_LivingRoom-3168,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0037923871325430077,0.0037923871325430077,0.010835391807265737,0.010835391807265737,0.0,0.0,Add a blue multi-seat sofa with gold pillows left of a black coffee table with a wooden top.
livingroom,de7f5810-bcd8-4eae-889c-ea51d11640a2_LivingDiningRoom-21284,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Add a gray multi-seat sofa with pillows in front of a dining table. Then, set up a gray multi-seat sofa with pillows in front of a dining chair."
livingroom,deebcfd8-9f7e-49be-8c50-2edb11abb8d9_LivingRoom-26286,0,0,0.0,0.0,0.0,0.0,0,0.0,0.04226163486704364,0.04226163486704364,0.12074752819155327,0.12074752819155327,0.0,0.0,Add a multi-seat sofa with pillows closely in front of a coffee table with a burner and a bowl.
livingroom,df17ede9-742d-4283-b77e-8482e260c71e_LivingDiningRoom-15419,2,1,0.0,0.0,0.0,0.0,0,0.0,5.1010210457557275,5.1010210457557275,0.2886315593020784,0.2886315593020784,0.0,0.0,"Arrange a brown and beige dining chair below a pendant lamp. Finnally, place an armchair in front of a black rectangular dining table with legs."
livingroom,df5e8b99-2ccc-4d27-89d8-094cf83706f9_LivingDiningRoom-838,2,2,0.5,1.0,0.5,1.0,1,3.8992173269813324,1.823391866818421,0.6546500737009264,0.0,0.09507763047269832,0.0,0.0,Set up a loveseat sofa with pillows in front of a pendant lamp. And add a square coffee table with drawers behind a loveseat sofa.
livingroom,e35cbb00-27a3-442b-8cf6-bf8651e54db1_LivingRoom-4960,0,0,0.0,0.0,0.0,0.0,0,0.0,0.007492976862710449,0.007492976862710449,0.021408505322029855,0.021408505322029855,0.0,0.0,Add a stool right of a multi-seat sofa with pillows.
livingroom,e387ce2f-183d-40a7-b4bf-814181fbea82_LivingDiningRoom-1407,0,0,0.0,0.0,0.0,0.0,0,0.0,0.047203969103934755,0.047203969103934755,0.1348684831540993,0.1348684831540993,0.0,0.0,Put a gray and yellow multi-seat sofa in front of an armchair.
livingroom,e52eb1b0-a8fb-4b1c-873d-5d962259a904_LivingRoom-2410,1,1,0.0,1.0,0.0,1.0,1,0.8669709865512051,0.6904805208409951,0.11070810295593522,0.047683303990761775,0.004775955913687542,0.0,0.0,"Set up a wooden coffee table with drawers closely to the right of a multi-seat sofa with wheels and pillows. Then, add a blue and brown dining table with a runner to the near left of a brown dining chair with an upholstered seat."
livingroom,e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,1,1,1.0,1.0,1.0,1.0,0,0.0,0.1251874236377265,0.1251874236377265,0.054164789659999865,0.054164789659999865,0.0,0.0,Put a coffee table with two drawers in front of a black and white geometric tv stand.
livingroom,e75e3c07-5b75-4a26-8933-cb6050aa6678_LivingDiningRoom-11555,1,1,0.0,1.0,0.0,1.0,1,1.415015916699643,1.5021143967322261,0.23254925693166836,0.22052542809403164,0.16499241979346063,0.0,0.0,"Place a dining table behind a multi-seat sofa with pillows. Additionally, add a dining table closely in front of a wooden dining chair."
livingroom,e7cc0ba0-e5d7-4b0b-9708-07e7a18a0fd8_LivingRoom-52289,2,2,0.0,0.5,0.0,0.5,1,0.8235084433057382,5.848557680497327,5.103821013196688,0.07312848358908913,0.0,0.0,0.0,"Position a pendant lamp in front of a gray loveseat sofa with blue pillows. Then, position a gray loveseat sofa with blue pillows left of a black coffee table with a metal frame."
livingroom,e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,2,2,0.0,1.0,0.0,1.0,2,7.4554808115489895,4.59834239717214,0.9271708626169951,0.29448249089432604,0.06432332923176094,0.0,0.0,"Put a black leather dining chair in front of a loveseat sofa. Finnally, position a black circular dining table right of a classic chinese chair with a cushion."
livingroom,ea497775-7cb7-4f4d-ad49-eeae6970961d_LivingRoom-4789,2,2,0.5,0.5,0.5,0.5,0,0.0,5.4505419596301605,5.4505419596301605,0.185277709665795,0.185277709665795,0.0,0.0,"Position a black console table with glass top and two doors behind a black and brown dining table with black legs. Next, arrange a dining chair closely behind a black and brown dining table with black legs."
livingroom,ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,2,2,0.5,1.0,0.5,1.0,1,1.4943318579980218,1.6169775096070504,0.283837977021936,0.0,0.0,0.0,0.0,"Add a round dining table with metal base closely in front of a white plastic dining chair. Then, put a white plastic dining chair to the close left of a white plastic dining chair."
livingroom,ef543f0b-22b8-463f-9def-0bfa6cae51ea_LivingDiningRoom-79295,0,0,0.0,0.0,0.0,0.0,0,0.0,0.020201052816229845,0.020201052816229845,0.0577172937606567,0.0577172937606567,0.0,0.0,Arrange a black glass corner side table with a circular base left of a black multi-seat sofa with a wooden frame.
livingroom,ef5860ab-d989-4605-93b1-5127126696c6_LivingDiningRoom-70961,1,1,0.0,1.0,0.0,1.0,1,1.3301540046566689,1.3928110396392774,0.28256305094645084,0.27174585463769757,0.3369844868218587,0.0,0.0,Place a gray dining chair with black legs closely behind a dining table.
livingroom,f01d52ec-ff3e-4157-b0bc-9c29e849f03c_LivingDiningRoom-24470,2,1,0.5,1.0,0.0,1.0,1,2.3496250007291537,2.4183280094694877,0.3017738303786209,0.18403812010057943,0.04233951511749271,0.0,0.0,"Add a black and brown dining table with black legs right of a dining chair. Finnally, arrange a pendant lamp above a black and brown dining table with black legs."
livingroom,f086151e-64f0-4fad-b373-22c20dfc2fce_LivingDiningRoom-5082,0,0,0.0,0.0,0.0,0.0,0,0.0,0.10960228816097616,0.10960228816097616,0.3131493947456462,0.3131493947456462,0.0,0.0,Place a black corner side table with a black top behind a black multi-seat sofa with pillows. Add a black geometric tv stand left of a black multi-seat sofa with pillows.
livingroom,f80fbd68-006f-4118-a5b2-01678baef76b_LivingDiningRoom-45329,1,1,0.0,0.0,0.0,0.0,1,1.7855286586316306,2.4924298115588366,1.1341484801653976,0.3179839836920002,0.3179839836920002,0.0,0.0,Set up a blue dining chair with black legs right of a blue dining chair with black legs.
livingroom,f89c8def-be8d-4a45-948e-714938ca5550_LivingDiningRoom-16828,1,1,0.0,1.0,0.0,1.0,1,2.139545366403702,2.1982827722903395,0.30984756878550246,0.13743464233445213,0.13743464233445213,0.0,0.0,"Arrange a black dining chair in front of a dining table. Then, place a dining table closely in front of a blue multi-seat sofa with pillows."
