room,scene_index,scene_uid,evaluation_uid,target_relation_count,floor_mesh_gate_available,floor_repair_accepted,random_accepted,random_available,cwgcp_accepted,cwgcp_runtime_seconds,cwgcp_unresolved_relations,cwgcp_selected_source,baseline_mesh_collision_pairs,floor_prior_mesh_collision_pairs,cwgcp_mesh_collision_pairs,baseline_satisfied,baseline_total,baseline_accuracy,baseline_obb_collision_pairs,baseline_obb_overlap_area,baseline_total_movement,baseline_max_movement,baseline_edited_objects,floor_prior_satisfied,floor_prior_total,floor_prior_accuracy,floor_prior_obb_collision_pairs,floor_prior_obb_overlap_area,floor_prior_total_movement,floor_prior_max_movement,floor_prior_edited_objects,random_satisfied,random_total,random_accuracy,random_obb_collision_pairs,random_obb_overlap_area,random_total_movement,random_max_movement,random_edited_objects,cwgcp_satisfied,cwgcp_total,cwgcp_accuracy,cwgcp_obb_collision_pairs,cwgcp_obb_overlap_area,cwgcp_total_movement,cwgcp_max_movement,cwgcp_edited_objects,generic_satisfied,generic_total,generic_accuracy,generic_obb_collision_pairs,generic_obb_overlap_area,generic_total_movement,generic_max_movement,generic_edited_objects
livingroom,92,74b36472-5e84-4950-93fa-faf2292e35a8_LivingDiningRoom-37024,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::74b36472-5e84-4950-93fa-faf2292e35a8_LivingDiningRoom-37024,1,True,True,False,True,False,0.0038931000017328188,0,baseline_rollback,2.0,2.0,2.0,1,1,1.0,11,2.6073276706766992,0.0,0.0,0,1,1,1.0,11,2.6073276706766992,0.0,0.0,0,1,1,1.0,11,2.6073276706766992,0.0,0.0,0,1,1,1.0,11,2.6073276706766992,0.0,0.0,0,1,1,1.0,11,2.6073276706766992,0.0,0.0,0
livingroom,93,74ed0339-0753-45b6-9caf-d5f494122e24_LivingDiningRoom-9272,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::74ed0339-0753-45b6-9caf-d5f494122e24_LivingDiningRoom-9272,2,True,True,False,True,False,0.0014616000044043176,2,baseline_rollback,0.0,0.0,0.0,0,2,0.0,1,0.27446035876640923,0.0,0.0,0,0,2,0.0,1,0.27446035876640923,0.0,0.0,0,0,2,0.0,1,0.27446035876640923,0.0,0.0,0,0,2,0.0,1,0.27446035876640923,0.0,0.0,0,0,2,0.0,1,0.27446035876640923,0.0,0.0,0
livingroom,94,7511f0b9-0076-44e5-9d86-1100ce3ddf14_LivingDiningRoom-134680,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::7511f0b9-0076-44e5-9d86-1100ce3ddf14_LivingDiningRoom-134680,1,True,True,False,True,False,0.003946000004361849,0,baseline_rollback,0.0,0.0,0.0,0,1,0.0,8,1.360174294263034,0.0,0.0,0,0,1,0.0,8,1.360174294263034,0.0,0.0,0,0,1,0.0,8,1.360174294263034,0.0,0.0,0,0,1,0.0,8,1.360174294263034,0.0,0.0,0,0,1,0.0,8,1.360174294263034,0.0,0.0,0
livingroom,95,78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::78f54b4e-5031-4aa4-bd58-6a287cd64dc3_LivingDiningRoom-17657,1,True,True,False,True,False,0.0027056000035372563,0,baseline_rollback,5.0,5.0,5.0,1,1,1.0,5,0.682049095155233,0.0,0.0,0,1,1,1.0,5,0.682049095155233,0.0,0.0,0,1,1,1.0,5,0.682049095155233,0.0,0.0,0,1,1,1.0,5,0.682049095155233,0.0,0.0,0,1,1,1.0,5,0.682049095155233,0.0,0.0,0
livingroom,96,79090604-70df-47d2-98e7-62087f358e6e_LivingDiningRoom-15199,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::79090604-70df-47d2-98e7-62087f358e6e_LivingDiningRoom-15199,1,True,True,False,True,False,0.003371899998455774,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,6,0.5400260475882697,0.0,0.0,0,1,1,1.0,6,0.5400260475882697,0.0,0.0,0,1,1,1.0,6,0.5400260475882697,0.0,0.0,0,1,1,1.0,6,0.5400260475882697,0.0,0.0,0,1,1,1.0,6,0.5400260475882697,0.0,0.0,0
livingroom,97,7ab9613a-1489-4fd4-8bb5-cdef94c6ca1b_LivingRoom-11224,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::7ab9613a-1489-4fd4-8bb5-cdef94c6ca1b_LivingRoom-11224,0,True,True,False,True,False,0.0032026999979279935,0,baseline_rollback,9.0,9.0,9.0,0,0,0.0,17,2.1662303251442077,0.0,0.0,0,0,0,0.0,17,2.1662303251442077,0.0,0.0,0,0,0,0.0,17,2.1662303251442077,0.0,0.0,0,0,0,0.0,17,2.1662303251442077,0.0,0.0,0,0,0,0.0,17,2.1662303251442077,0.0,0.0,0
livingroom,98,7cb2b1ac-1751-4ed8-95af-588764071f9e_LivingRoom-13136,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::7cb2b1ac-1751-4ed8-95af-588764071f9e_LivingRoom-13136,1,True,True,False,True,False,0.001792600000044331,1,baseline_rollback,0.0,0.0,0.0,1,1,1.0,5,1.195302692497244,0.0,0.0,0,1,1,1.0,5,1.195302692497244,0.0,0.0,0,1,1,1.0,5,1.195302692497244,0.0,0.0,0,1,1,1.0,5,1.195302692497244,0.0,0.0,0,1,1,1.0,5,1.195302692497244,0.0,0.0,0
livingroom,99,7cbabe0c-5239-4e90-95cb-5c79adb0ede6_LivingDiningRoom-76216,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::7cbabe0c-5239-4e90-95cb-5c79adb0ede6_LivingDiningRoom-76216,2,True,True,False,True,False,0.003887600003508851,0,baseline_rollback,2.0,2.0,2.0,1,2,0.5,5,0.995550208932752,0.0,0.0,0,1,2,0.5,5,0.995550208932752,0.0,0.0,0,1,2,0.5,5,0.995550208932752,0.0,0.0,0,1,2,0.5,5,0.995550208932752,0.0,0.0,0,1,2,0.5,5,0.995550208932752,0.0,0.0,0
livingroom,100,80261497-c204-4078-8155-a0a435138c70_LivingDiningRoom-9530,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::80261497-c204-4078-8155-a0a435138c70_LivingDiningRoom-9530,1,True,True,False,True,False,0.004280199995264411,0,baseline_rollback,2.0,2.0,2.0,1,1,1.0,6,0.7235314195465381,0.0,0.0,0,1,1,1.0,6,0.7235314195465381,0.0,0.0,0,1,1,1.0,6,0.7235314195465381,0.0,0.0,0,1,1,1.0,6,0.7235314195465381,0.0,0.0,0,1,1,1.0,6,0.7235314195465381,0.0,0.0,0
livingroom,101,82d13473-977b-457d-9e8a-6604dfe72c89_LivingDiningRoom-8375,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::82d13473-977b-457d-9e8a-6604dfe72c89_LivingDiningRoom-8375,1,True,True,False,True,False,0.0024924000026658177,0,baseline_rollback,3.0,3.0,3.0,0,1,0.0,8,1.8283657927786505,0.0,0.0,0,0,1,0.0,8,1.8283657927786505,0.0,0.0,0,0,1,0.0,8,1.8283657927786505,0.0,0.0,0,0,1,0.0,8,1.8283657927786505,0.0,0.0,0,0,1,0.0,8,1.8283657927786505,0.0,0.0,0
livingroom,102,86b16b1f-1846-46bf-959b-1c7ae05b4ed6_LivingRoom-40975,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::86b16b1f-1846-46bf-959b-1c7ae05b4ed6_LivingRoom-40975,1,True,True,False,True,False,0.0027152000038768165,1,baseline_rollback,1.0,1.0,1.0,0,1,0.0,8,0.6497738116510074,0.0,0.0,0,0,1,0.0,8,0.6497738116510074,0.0,0.0,0,0,1,0.0,8,0.6497738116510074,0.0,0.0,0,0,1,0.0,8,0.6497738116510074,0.0,0.0,0,0,1,0.0,8,0.6497738116510074,0.0,0.0,0
livingroom,103,873270b6-6e93-44e8-8745-ef3076b4ba5a_LivingDiningRoom-13071,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::873270b6-6e93-44e8-8745-ef3076b4ba5a_LivingDiningRoom-13071,2,True,True,False,True,False,0.003432299999985844,0,baseline_rollback,3.0,3.0,3.0,2,2,1.0,10,1.0358728668028063,0.0,0.0,0,2,2,1.0,10,1.0358728668028063,0.0,0.0,0,2,2,1.0,10,1.0358728668028063,0.0,0.0,0,2,2,1.0,10,1.0358728668028063,0.0,0.0,0,2,2,1.0,10,1.0358728668028063,0.0,0.0,0
livingroom,104,876631f3-8f59-4a3b-bae1-8da99beff4c5_LivingRoom-6045,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::876631f3-8f59-4a3b-bae1-8da99beff4c5_LivingRoom-6045,2,True,True,True,True,True,0.10092750000330852,0,warm_start,6.0,4.0,4.0,1,2,0.5,11,4.067036574953734,0.0,0.0,0,2,2,1.0,10,3.4710322588646965,1.7829633209934894,1.7829633209934894,1,1,2,0.5,10,3.749199785174829,1.7829633209934896,1.7829633209934896,1,2,2,1.0,10,3.4710322588646965,1.7829633209934894,1.7829633209934894,1,2,2,1.0,10,3.4710322588646965,1.7829633209934894,1.7829633209934894,1
livingroom,105,878a346d-66ea-4807-8ee1-ce1bcc9080fa_LivingDiningRoom-7050,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::878a346d-66ea-4807-8ee1-ce1bcc9080fa_LivingDiningRoom-7050,0,True,True,False,True,False,0.0023112999988370575,0,baseline_rollback,3.0,3.0,3.0,0,0,0.0,8,1.5626985024154882,0.0,0.0,0,0,0,0.0,8,1.5626985024154882,0.0,0.0,0,0,0,0.0,8,1.5626985024154882,0.0,0.0,0,0,0,0.0,8,1.5626985024154882,0.0,0.0,0,0,0,0.0,8,1.5626985024154882,0.0,0.0,0
livingroom,106,882b0669-0498-4ec9-8baf-2932c5c7112a_LivingRoom-2050,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::882b0669-0498-4ec9-8baf-2932c5c7112a_LivingRoom-2050,1,True,True,False,True,False,0.0011258000013185665,1,baseline_rollback,0.0,0.0,0.0,0,1,0.0,2,0.531081633270711,0.0,0.0,0,0,1,0.0,2,0.531081633270711,0.0,0.0,0,0,1,0.0,2,0.531081633270711,0.0,0.0,0,0,1,0.0,2,0.531081633270711,0.0,0.0,0,0,1,0.0,2,0.531081633270711,0.0,0.0,0
livingroom,107,886fb316-5f1a-4050-9c7c-b001409a5b5b_LivingDiningRoom-491,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::886fb316-5f1a-4050-9c7c-b001409a5b5b_LivingDiningRoom-491,1,True,True,False,True,False,0.004856499996094499,0,baseline_rollback,4.0,4.0,4.0,1,1,1.0,20,3.7447635963063264,0.0,0.0,0,1,1,1.0,20,3.7447635963063264,0.0,0.0,0,1,1,1.0,20,3.7447635963063264,0.0,0.0,0,1,1,1.0,20,3.7447635963063264,0.0,0.0,0,1,1,1.0,20,3.7447635963063264,0.0,0.0,0
livingroom,108,8ab6793a-646c-494a-9cb1-b149d3e09cd7_LivingDiningRoom-3999,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::8ab6793a-646c-494a-9cb1-b149d3e09cd7_LivingDiningRoom-3999,2,True,True,False,True,False,0.0019354999967617914,2,baseline_rollback,4.0,4.0,4.0,0,2,0.0,6,0.9604407951558517,0.0,0.0,0,0,2,0.0,6,0.9604407951558517,0.0,0.0,0,0,2,0.0,6,0.9604407951558517,0.0,0.0,0,0,2,0.0,6,0.9604407951558517,0.0,0.0,0,0,2,0.0,6,0.9604407951558517,0.0,0.0,0
livingroom,109,8ac826bb-0229-443a-a9fc-fdc6ce7af073_LivingDiningRoom-13451,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::8ac826bb-0229-443a-a9fc-fdc6ce7af073_LivingDiningRoom-13451,0,True,True,False,True,False,0.0026152999998885207,0,baseline_rollback,3.0,3.0,3.0,0,0,0.0,4,0.5613479814632836,0.0,0.0,0,0,0,0.0,4,0.5613479814632836,0.0,0.0,0,0,0,0.0,4,0.5613479814632836,0.0,0.0,0,0,0,0.0,4,0.5613479814632836,0.0,0.0,0,0,0,0.0,4,0.5613479814632836,0.0,0.0,0
livingroom,110,8ad8bd52-f739-4021-8ad9-9e02f2cb7456_LivingDiningRoom-1625,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::8ad8bd52-f739-4021-8ad9-9e02f2cb7456_LivingDiningRoom-1625,1,True,True,False,True,False,0.004801999995834194,1,baseline_rollback,5.0,5.0,5.0,1,1,1.0,10,1.5152718029586698,0.0,0.0,0,1,1,1.0,10,1.5152718029586698,0.0,0.0,0,1,1,1.0,10,1.5152718029586698,0.0,0.0,0,1,1,1.0,10,1.5152718029586698,0.0,0.0,0,1,1,1.0,10,1.5152718029586698,0.0,0.0,0
livingroom,111,8c57175b-106d-4aca-aed5-be16cf15d7e7_LivingDiningRoom-42284,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::8c57175b-106d-4aca-aed5-be16cf15d7e7_LivingDiningRoom-42284,0,True,True,False,True,False,0.004591400000208523,0,baseline_rollback,0.0,0.0,0.0,0,0,0.0,5,0.8270811117872848,0.0,0.0,0,0,0,0.0,5,0.8270811117872848,0.0,0.0,0,0,0,0.0,5,0.8270811117872848,0.0,0.0,0,0,0,0.0,5,0.8270811117872848,0.0,0.0,0,0,0,0.0,5,0.8270811117872848,0.0,0.0,0
livingroom,112,8f39ace2-169e-4949-8fa0-08b22342f58d_LivingRoom-12271,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::8f39ace2-169e-4949-8fa0-08b22342f58d_LivingRoom-12271,1,True,True,False,True,False,0.0019504000010783784,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,3,1.2089842400312127,0.0,0.0,0,1,1,1.0,3,1.2089842400312127,0.0,0.0,0,1,1,1.0,3,1.2089842400312127,0.0,0.0,0,1,1,1.0,3,1.2089842400312127,0.0,0.0,0,1,1,1.0,3,1.2089842400312127,0.0,0.0,0
livingroom,113,905ccf24-697b-4bb5-8c53-def619d16327_LivingDiningRoom-6844,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::905ccf24-697b-4bb5-8c53-def619d16327_LivingDiningRoom-6844,2,True,True,True,True,True,0.2714431999993394,0,warm_start,2.0,2.0,2.0,1,2,0.5,5,0.6940286203102557,0.0,0.0,0,2,2,1.0,3,0.6560230985103082,1.225386285732764,1.0435258925353155,2,1,2,0.5,5,0.5327194374732712,1.2253862857327638,0.913328477370969,2,2,2,1.0,3,0.6560230985103082,1.225386285732764,1.0435258925353155,2,2,2,1.0,3,0.6560230985103082,1.225386285732764,1.0435258925353155,2
livingroom,114,93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::93f02a56-0d3b-41cc-b0f8-fbc572bf2869_LivingDiningRoom-52564,1,True,True,True,True,False,0.14765769999939948,0,baseline_rollback,1.0,1.0,1.0,1,1,1.0,4,0.5746321013433753,0.0,0.0,0,1,1,1.0,3,0.6328713597131623,0.5344150138723078,0.5344150138723078,1,1,1,1.0,2,0.509191225855131,0.5344150138723078,0.5344150138723078,1,1,1,1.0,4,0.5746321013433753,0.0,0.0,0,1,1,1.0,4,0.5746321013433753,0.0,0.0,0
livingroom,115,959d7224-db8a-4ce0-8dd6-8e17adbe719f_LivingRoom-423,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::959d7224-db8a-4ce0-8dd6-8e17adbe719f_LivingRoom-423,1,True,True,False,True,False,0.004760999996506143,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,11,2.434155273454483,0.0,0.0,0,1,1,1.0,11,2.434155273454483,0.0,0.0,0,1,1,1.0,11,2.434155273454483,0.0,0.0,0,1,1,1.0,11,2.434155273454483,0.0,0.0,0,1,1,1.0,11,2.434155273454483,0.0,0.0,0
livingroom,116,96bc1382-7f9a-42ff-8937-f0175468d63f_LivingRoom-34874,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::96bc1382-7f9a-42ff-8937-f0175468d63f_LivingRoom-34874,1,True,True,True,True,False,0.1121999999959371,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,8,1.9589191158374748,0.0,0.0,0,1,1,1.0,8,1.846575234445492,0.1519811497870991,0.1519811497870991,1,1,1,1.0,8,1.9589184721703943,0.1519811497870991,0.1519811497870991,1,1,1,1.0,8,1.9589191158374748,0.0,0.0,0,1,1,1.0,8,1.9589191158374748,0.0,0.0,0
livingroom,117,97089e6f-2c65-4a2a-96cf-6841c0a238f5_LivingDiningRoom-65030,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::97089e6f-2c65-4a2a-96cf-6841c0a238f5_LivingDiningRoom-65030,1,True,True,True,True,False,0.24269949999870732,0,baseline_rollback,5.0,5.0,5.0,0,1,0.0,8,1.387154114293585,0.0,0.0,0,1,1,1.0,8,1.575675088216284,1.418120284538038,1.418120284538038,1,0,1,0.0,8,1.387154114293585,1.418120284538038,1.418120284538038,1,0,1,0.0,8,1.387154114293585,0.0,0.0,0,0,1,0.0,8,1.387154114293585,0.0,0.0,0
livingroom,118,9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::9a0486c5-58e8-4a77-99de-9c4ea78d39d3_LivingDiningRoom-9632,1,True,True,True,True,True,0.06469490000017686,0,warm_start,1.0,1.0,1.0,0,1,0.0,3,0.5327843197608239,0.0,0.0,0,0,1,0.0,3,0.4488311697216428,0.19841072250921934,0.19841072250921934,1,0,1,0.0,3,0.5181345268420787,0.19841072250921934,0.19841072250921934,1,0,1,0.0,3,0.4488311697216428,0.19841072250921934,0.19841072250921934,1,0,1,0.0,3,0.4488311697216428,0.19841072250921934,0.19841072250921934,1
livingroom,119,9ac55129-3ec1-48eb-b7e1-0ad34ce5dd22_LivingRoom-860,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::9ac55129-3ec1-48eb-b7e1-0ad34ce5dd22_LivingRoom-860,1,True,True,True,True,True,0.09076009999989765,0,warm_start,6.0,5.0,5.0,0,1,0.0,6,0.9031991423670911,0.0,0.0,0,1,1,1.0,4,0.8138771418443735,0.7920171645770187,0.7920171645770187,1,0,1,0.0,6,0.824754842400362,0.7920171645770187,0.7920171645770187,1,1,1,1.0,4,0.8138771418443735,0.7920171645770187,0.7920171645770187,1,1,1,1.0,4,0.8138771418443735,0.7920171645770187,0.7920171645770187,1
livingroom,120,9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::9c164b35-f1f3-4ae5-bbfa-5003672ac1d8_LivingDiningRoom-8304,2,True,False,False,True,False,0.004054700002598111,0,baseline_rollback,2.0,2.0,2.0,1,2,0.5,11,2.455315279711999,0.0,0.0,0,1,2,0.5,11,2.455315279711999,0.0,0.0,0,1,2,0.5,11,2.455315279711999,0.0,0.0,0,1,2,0.5,11,2.455315279711999,0.0,0.0,0,1,2,0.5,11,2.455315279711999,0.0,0.0,0
livingroom,121,9c20cc98-5aca-45b2-be1f-880f6959e5b2_LivingDiningRoom-4131,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::9c20cc98-5aca-45b2-be1f-880f6959e5b2_LivingDiningRoom-4131,1,True,True,False,True,False,0.0013771000012638979,0,baseline_rollback,3.0,3.0,3.0,1,1,1.0,4,1.1706674044388221,0.0,0.0,0,1,1,1.0,4,1.1706674044388221,0.0,0.0,0,1,1,1.0,4,1.1706674044388221,0.0,0.0,0,1,1,1.0,4,1.1706674044388221,0.0,0.0,0,1,1,1.0,4,1.1706674044388221,0.0,0.0,0
livingroom,122,9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::9ec57030-6db6-4eb0-a0e1-5d1478906827_LivingDiningRoom-13962,2,True,True,False,True,False,0.00273169999854872,0,baseline_rollback,2.0,2.0,2.0,2,2,1.0,6,0.24656260300174826,0.0,0.0,0,2,2,1.0,6,0.24656260300174826,0.0,0.0,0,2,2,1.0,6,0.24656260300174826,0.0,0.0,0,2,2,1.0,6,0.24656260300174826,0.0,0.0,0,2,2,1.0,6,0.24656260300174826,0.0,0.0,0
livingroom,123,a1d2b052-006c-402c-809f-269aa27fd81f_LivingDiningRoom-17672,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a1d2b052-006c-402c-809f-269aa27fd81f_LivingDiningRoom-17672,1,True,True,False,True,False,0.0034474999993108213,0,baseline_rollback,6.0,6.0,6.0,1,1,1.0,11,1.8948949202146774,0.0,0.0,0,1,1,1.0,11,1.8948949202146774,0.0,0.0,0,1,1,1.0,11,1.8948949202146774,0.0,0.0,0,1,1,1.0,11,1.8948949202146774,0.0,0.0,0,1,1,1.0,11,1.8948949202146774,0.0,0.0,0
livingroom,124,a327b51f-5b13-410f-8acb-b2b564612600_LivingDiningRoom-77579,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a327b51f-5b13-410f-8acb-b2b564612600_LivingDiningRoom-77579,1,True,True,False,True,False,0.005603899997367989,0,baseline_rollback,4.0,4.0,4.0,1,1,1.0,14,2.96023950661556,0.0,0.0,0,1,1,1.0,14,2.96023950661556,0.0,0.0,0,1,1,1.0,14,2.96023950661556,0.0,0.0,0,1,1,1.0,14,2.96023950661556,0.0,0.0,0,1,1,1.0,14,2.96023950661556,0.0,0.0,0
livingroom,125,a4824c35-ccb2-4e70-89c7-eda575054197_LivingDiningRoom-1538,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a4824c35-ccb2-4e70-89c7-eda575054197_LivingDiningRoom-1538,2,True,False,False,True,False,0.0036154999979771674,1,baseline_rollback,8.0,8.0,8.0,0,2,0.0,9,0.5532310295133062,0.0,0.0,0,0,2,0.0,9,0.5532310295133062,0.0,0.0,0,0,2,0.0,9,0.5532310295133062,0.0,0.0,0,0,2,0.0,9,0.5532310295133062,0.0,0.0,0,0,2,0.0,9,0.5532310295133062,0.0,0.0,0
livingroom,126,a6aa92c3-577b-4425-bad9-e9e01da85658_LivingRoom-41893,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a6aa92c3-577b-4425-bad9-e9e01da85658_LivingRoom-41893,1,True,True,False,True,False,0.0029045999981462955,0,baseline_rollback,4.0,4.0,4.0,1,1,1.0,9,0.7262839114246312,0.0,0.0,0,1,1,1.0,9,0.7262839114246312,0.0,0.0,0,1,1,1.0,9,0.7262839114246312,0.0,0.0,0,1,1,1.0,9,0.7262839114246312,0.0,0.0,0,1,1,1.0,9,0.7262839114246312,0.0,0.0,0
livingroom,127,a7f64d89-c953-4ba9-bbd4-6f74eb69710b_LivingRoom-18042,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a7f64d89-c953-4ba9-bbd4-6f74eb69710b_LivingRoom-18042,1,True,True,True,True,False,0.030796099999861326,0,baseline_rollback,0.0,0.0,0.0,1,1,1.0,2,0.3127861046630362,0.0,0.0,0,1,1,1.0,3,0.4230942963123467,0.917287045269015,0.917287045269015,1,1,1,1.0,2,0.3127861046630362,0.9172870452690151,0.9172870452690151,1,1,1,1.0,2,0.3127861046630362,0.0,0.0,0,1,1,1.0,2,0.3127861046630362,0.0,0.0,0
livingroom,128,a9f95562-fcfa-4da6-bd23-d537e751d8b5_LivingDiningRoom-1201,livingroom_sgdiffusion_vq_objfeat_epoch_01459_relation_aware_parsed_floor_prior_max1.8_mesh_p2_close0.75_far1.6_eval_cfg1.0_1.0.json::a9f95562-fcfa-4da6-bd23-d537e751d8b5_LivingDiningRoom-1201,0,True,True,False,True,False,0.0013686999955098145,0,baseline_rollback,0.0,0.0,0.0,0,0,0.0,1,0.30480004825126134,0.0,0.0,0,0,0,0.0,1,0.30480004825126134,0.0,0.0,0,0,0,0.0,1,0.30480004825126134,0.0,0.0,0,0,0,0.0,1,0.30480004825126134,0.0,0.0,0,0,0,0.0,1,0.30480004825126134,0.0,0.0,0
